event_id,user_email,session_id,event_type,event_timestamp,page_url,user_agent,metadata
251,victor.cardoso@exemplo.com,e42d3c4c-b242-4ae6-a1ab-a5c465296d99,view,2023-11-26 10:03:36,/search,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/home"", ""duration"": 17, ""referrer"": ""direct""}"
252,fernanda.freitas@exemplo.com,3e2f8b7a-71d3-4f9a-ad56-eb2944b4143c,purchase,2024-04-06 12:16:15,/help,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/product/P001"", ""duration"": 311, ""referrer"": ""direct""}"
253,eduardo.freitas@exemplo.com,90921175-273c-4a89-a7f5-cdd1b56b1686,click,2023-03-03 13:47:05,/product/P001,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/product/P001"", ""duration"": 202, ""referrer"": ""direct""}"
254,juliana.gomes@exemplo.com,d264e06e-3a61-4352-93a2-21e66e6bf803,view,2023-07-25 01:44:08,/help,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/help"", ""duration"": 138, ""referrer"": ""direct""}"
255,mariana.cardoso@exemplo.com,ecba1398-7a3e-4330-b96b-808078a3fb69,purchase,2023-06-10 05:21:10,/checkout,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/search"", ""duration"": 109, ""referrer"": ""facebook.com""}"
256,igor.silva@exemplo.com,575ee2a1-9bb9-439c-9461-2af7bcb02d34,view,2023-12-25 13:43:30,/search,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/product/P001"", ""duration"": 103, ""referrer"": ""facebook.com""}"
257,eduardo.cardoso@exemplo.com,664a25dc-5d87-4506-b27a-070a9389da98,logout,2024-04-18 22:04:57,/search,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/checkout"", ""duration"": 125, ""referrer"": ""direct""}"
258,igor.silva@exemplo.com,76e323ad-3b20-4307-8828-4c2d8eb0b6a5,logout,2023-06-09 07:27:43,/help,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/product/P001"", ""duration"": 538, ""referrer"": ""facebook.com""}"
259,otavio.barbosa@exemplo.com,417b7e3d-b25e-4433-9b18-15bc6c90a489,click,2023-06-09 05:12:15,/profile,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/profile"", ""duration"": 263, ""referrer"": ""google.com""}"
260,carla.barbosa@exemplo.com,8747c0c9-a7bf-491f-b923-94b719a5403f,click,2024-02-24 22:22:54,/help,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/product/P001"", ""duration"": 170, ""referrer"": ""google.com""}"
261,otavio.almeida@exemplo.com,d551808f-d753-4778-8bf2-79067d67ca04,signup,2023-08-04 01:13:12,/home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/home"", ""duration"": 459, ""referrer"": ""facebook.com""}"
262,gustavo.oliveira@exemplo.com,e691713e-e599-4cb9-890a-1ef692547c76,signup,2023-10-18 00:39:20,/search,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/product/P001"", ""duration"": 235, ""referrer"": ""instagram.com""}"
263,tatiana.dias@exemplo.com,9509a238-e3ee-424c-850c-e91351111731,logout,2024-02-22 09:03:33,/checkout,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/search"", ""duration"": 505, ""referrer"": ""direct""}"
264,eduardo.freitas@exemplo.com,f2c1b7f6-64e1-4413-8d1c-05592169faf0,signup,2023-03-20 13:48:29,/help,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/search"", ""duration"": 54, ""referrer"": ""direct""}"
265,diego.oliveira@exemplo.com,b1d29af9-fbd1-4a3f-aa26-a53062f7fcdc,view,2023-10-13 01:41:05,/product/P001,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/product/P001"", ""duration"": 232, ""referrer"": ""instagram.com""}"
266,helena.martins@exemplo.com,86073c34-7f8e-475b-9ce7-adc217b2d9a2,logout,2023-01-28 18:47:15,/product/P001,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/product/P001"", ""duration"": 185, ""referrer"": ""direct""}"
267,mariana.cardoso@exemplo.com,76cf7609-04ac-4eba-8e5a-6324c71c9568,purchase,2023-01-16 08:20:08,/help,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/checkout"", ""duration"": 33, ""referrer"": ""facebook.com""}"
268,helena.martins@exemplo.com,8c4cc4ca-9474-480f-861d-40e48692990d,click,2023-01-10 18:58:17,/profile,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/home"", ""duration"": 170, ""referrer"": ""facebook.com""}"
269,eduardo.silva@exemplo.com,859a18f7-77d0-4584-b795-41eceb669c17,view,2023-08-14 18:40:30,/product/P001,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/checkout"", ""duration"": 67, ""referrer"": ""google.com""}"
270,gustavo.cardoso@exemplo.com,4be16b37-ac92-4799-9c9d-8990d0366f1c,click,2023-07-17 20:10:48,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/checkout"", ""duration"": 537, ""referrer"": ""google.com""}"
271,victor.fernandes@exemplo.com,f0f1d072-68d4-4378-91b1-d857f2fd14db,logout,2023-05-09 00:57:16,/home,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/help"", ""duration"": 204, ""referrer"": ""instagram.com""}"
272,juliana.mendes@exemplo.com,2d544024-383b-4512-a4bf-571a5309092b,view,2023-11-10 14:48:41,/search,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/product/P001"", ""duration"": 164, ""referrer"": ""facebook.com""}"
273,gustavo.cardoso@exemplo.com,fec97c20-482b-4d6a-ace1-06286920dc30,view,2023-01-28 12:22:07,/checkout,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/profile"", ""duration"": 91, ""referrer"": ""instagram.com""}"
274,gustavo.gomes@exemplo.com,f1b9306f-e425-4e46-8fab-52605c9ef5d6,logout,2023-11-15 19:40:00,/search,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/profile"", ""duration"": 249, ""referrer"": ""direct""}"
275,carla.silva@exemplo.com,1598bcb5-b8d7-4c90-87d3-96e443604ae0,click,2023-10-25 17:42:35,/help,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/profile"", ""duration"": 464, ""referrer"": ""facebook.com""}"
276,carla.oliveira@exemplo.com,c992549d-1648-40b6-9d18-b655bc3d11b8,view,2024-01-06 20:46:21,/checkout,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/profile"", ""duration"": 362, ""referrer"": ""direct""}"
277,otavio.cardoso@exemplo.com,9069fdcb-aae0-49ff-be38-d9ceb0815724,signup,2023-04-12 23:13:55,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/home"", ""duration"": 89, ""referrer"": ""google.com""}"
278,renata.lima@exemplo.com,98a2d41b-9b33-420e-a294-4bc92c764727,signup,2023-07-06 09:54:35,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/profile"", ""duration"": 46, ""referrer"": ""direct""}"
279,juliana.oliveira@exemplo.com,b792b022-ccf5-498f-9dc0-4c7023fcca30,view,2023-06-04 00:47:51,/checkout,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/home"", ""duration"": 27, ""referrer"": ""google.com""}"
280,mariana.oliveira@exemplo.com,b30afa28-233d-460d-aff5-e6ecd85c9a50,view,2023-01-11 10:33:38,/search,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/checkout"", ""duration"": 370, ""referrer"": ""google.com""}"
281,samuel.pereira@exemplo.com,12ec41d0-af29-4788-951a-5e3f1e6d9d4d,view,2023-03-16 08:56:34,/product/P001,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/profile"", ""duration"": 85, ""referrer"": ""direct""}"
282,ana.silva@exemplo.com,f795e371-b039-4e02-bab9-9f3e47cc93ef,view,2024-02-18 00:58:12,/help,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/search"", ""duration"": 95, ""referrer"": ""direct""}"
283,bruno.dias@exemplo.com,69223c35-377b-47dc-9d1b-be77c076ab47,signup,2023-09-11 17:57:38,/search,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/checkout"", ""duration"": 283, ""referrer"": ""instagram.com""}"
284,mariana.moreira@exemplo.com,65fb7309-41fe-4239-bf7d-f52225af3908,signup,2023-07-28 05:04:19,/search,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/profile"", ""duration"": 24, ""referrer"": ""google.com""}"
285,quintino.freitas@exemplo.com,6e4b32ca-8b18-4599-9ca5-c480753ba21d,click,2024-01-09 04:57:27,/search,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/product/P001"", ""duration"": 337, ""referrer"": ""facebook.com""}"
286,eduardo.cardoso@exemplo.com,6ce6fa37-c5f2-4a3e-ae96-e9d425ea57c8,purchase,2024-02-12 22:47:24,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/profile"", ""duration"": 392, ""referrer"": ""google.com""}"
287,ana.freitas@exemplo.com,4e51b9ae-76be-495f-8ed1-33ad07665c5b,logout,2023-07-19 01:00:14,/product/P001,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/checkout"", ""duration"": 539, ""referrer"": ""direct""}"
288,igor.silva@exemplo.com,4b09229a-0d17-43be-8a42-a5076447e675,click,2023-02-03 05:24:01,/product/P001,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/search"", ""duration"": 539, ""referrer"": ""google.com""}"
289,mariana.moreira@exemplo.com,98dd96c1-8a91-4fec-b4c7-3fb7e1022343,signup,2023-03-25 09:04:20,/checkout,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/checkout"", ""duration"": 297, ""referrer"": ""google.com""}"
290,eduardo.silva@exemplo.com,b6c1d8e6-4469-4487-8609-bea04f4fa07a,purchase,2023-07-21 22:42:29,/home,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/profile"", ""duration"": 171, ""referrer"": ""google.com""}"
291,fernanda.moreira@exemplo.com,e9ecf706-5bdd-4bf3-8e63-d061d96908e6,click,2023-08-13 21:38:52,/product/P001,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/home"", ""duration"": 235, ""referrer"": ""google.com""}"
292,bruno.freitas@exemplo.com,dc69249d-5f59-43f2-8e4d-74665336b83f,logout,2023-05-29 21:12:54,/home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/home"", ""duration"": 390, ""referrer"": ""google.com""}"
293,otavio.barbosa@exemplo.com,50ce84a3-8294-41e8-a84d-d3941dba81ad,purchase,2023-07-17 11:42:33,/search,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/home"", ""duration"": 348, ""referrer"": ""direct""}"
294,igor.silva@exemplo.com,e4faf436-a2e2-425f-9e59-74b371ede483,view,2023-03-02 22:12:43,/help,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/help"", ""duration"": 288, ""referrer"": ""direct""}"
295,fernanda.ribeiro@exemplo.com,647fc986-9f63-4bdb-9b3f-f9a35c63b410,signup,2024-03-01 20:53:31,/checkout,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/search"", ""duration"": 374, ""referrer"": ""direct""}"
296,mariana.rocha@exemplo.com,cc66bd89-dd2f-4f0c-b0bb-5c97a2c597b7,purchase,2024-03-09 05:25:24,/profile,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/checkout"", ""duration"": 591, ""referrer"": ""facebook.com""}"
297,eduardo.cardoso@exemplo.com,5959e987-54b0-4e8e-8f40-1d4bb1e01677,purchase,2023-11-30 23:42:06,/product/P001,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/help"", ""duration"": 579, ""referrer"": ""google.com""}"
298,juliana.araújo@exemplo.com,29190c34-9224-438e-8a0d-056e74e83a50,click,2023-06-16 22:09:45,/search,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/checkout"", ""duration"": 229, ""referrer"": ""google.com""}"
299,igor.silva@exemplo.com,bd3106cf-d59c-4754-897a-687a90e0d198,signup,2024-04-09 11:31:54,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/home"", ""duration"": 457, ""referrer"": ""direct""}"
300,renata.freitas@exemplo.com,ebe87b29-8440-4d3f-b04d-5983feeeecf9,signup,2023-01-02 20:15:40,/help,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/checkout"", ""duration"": 104, ""referrer"": ""google.com""}"
301,juliana.araújo@exemplo.com,1b10932f-a775-4349-9ace-0459b1c56798,click,2023-10-13 14:32:02,/product/P001,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/help"", ""duration"": 283, ""referrer"": ""google.com""}"
302,tatiana.mendes@exemplo.com,3e10bc93-b9f7-40b9-97b4-e983bab82088,logout,2024-03-16 21:03:58,/home,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/help"", ""duration"": 596, ""referrer"": ""facebook.com""}"
303,renata.rocha@exemplo.com,f596696a-7c43-41ad-a542-99906d8eba1f,signup,2024-03-09 02:04:38,/help,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/home"", ""duration"": 158, ""referrer"": ""google.com""}"
304,tatiana.mendes@exemplo.com,51f06e1a-952a-4742-b16f-6b9dc050fc2b,logout,2024-01-14 16:46:59,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/search"", ""duration"": 59, ""referrer"": ""instagram.com""}"
305,juliana.araújo@exemplo.com,180c2da7-a171-4043-9a03-46de315f738e,logout,2023-08-08 08:39:37,/product/P001,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/home"", ""duration"": 589, ""referrer"": ""direct""}"
306,eduardo.cardoso@exemplo.com,474e6ab6-47dc-41ac-bd3e-46cbd830cded,signup,2023-12-10 19:42:29,/checkout,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/home"", ""duration"": 273, ""referrer"": ""direct""}"
307,fernanda.freitas@exemplo.com,4465e654-b6e2-446d-b841-cdd651c445c2,click,2023-10-27 14:32:24,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/profile"", ""duration"": 93, ""referrer"": ""facebook.com""}"
308,eduardo.barbosa@exemplo.com,d0ce6d31-eba1-4718-9699-f35dfec8defc,click,2023-09-06 00:02:23,/profile,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/help"", ""duration"": 25, ""referrer"": ""facebook.com""}"
309,mariana.moreira@exemplo.com,83a307ea-fafa-448c-be62-b76c7df3b8a5,logout,2023-01-26 19:08:39,/checkout,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/checkout"", ""duration"": 278, ""referrer"": ""instagram.com""}"
310,leonardo.lima@exemplo.com,36e399a4-bcb5-4307-87b4-99c7f9c28d50,signup,2023-04-12 00:38:04,/product/P001,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/checkout"", ""duration"": 537, ""referrer"": ""facebook.com""}"
311,mariana.cardoso@exemplo.com,ca4c1d04-b7b8-4d70-a77f-1517a5ee8abd,click,2024-03-10 04:56:55,/checkout,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/home"", ""duration"": 401, ""referrer"": ""facebook.com""}"
312,victor.costa@exemplo.com,de979195-fb09-441b-9323-6d2cefca1024,view,2023-07-01 04:29:15,/home,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/home"", ""duration"": 440, ""referrer"": ""direct""}"
313,diego.oliveira@exemplo.com,9a79c9bd-89bd-4c6f-a07f-c5b4e0e74df1,logout,2023-03-30 11:05:52,/profile,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/help"", ""duration"": 545, ""referrer"": ""instagram.com""}"
314,eduardo.barbosa@exemplo.com,815d6d19-ec68-4420-82fc-7c83759469f3,view,2024-03-06 22:10:02,/product/P001,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/search"", ""duration"": 519, ""referrer"": ""google.com""}"
315,tatiana.almeida@exemplo.com,7aa842f1-8649-4a7d-80f5-26049dbd0486,purchase,2023-06-12 17:50:12,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/help"", ""duration"": 393, ""referrer"": ""direct""}"
316,victor.silva@exemplo.com,5ce46386-6804-4a8e-91dc-a993a280d52f,click,2023-01-03 07:17:35,/search,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/help"", ""duration"": 567, ""referrer"": ""google.com""}"
317,juliana.ribeiro@exemplo.com,59c77bb3-2f9e-486f-b1bc-1fb8afa70b0a,view,2023-03-24 01:19:41,/help,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/checkout"", ""duration"": 275, ""referrer"": ""instagram.com""}"
318,eduardo.silva@exemplo.com,22288240-876e-4919-a01b-8ef70bf4fcd3,logout,2023-10-22 19:39:45,/search,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/search"", ""duration"": 138, ""referrer"": ""facebook.com""}"
319,victor.cardoso@exemplo.com,bd4f18be-48d7-4cc9-ba7a-b884803baec2,view,2023-05-14 21:16:39,/profile,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/profile"", ""duration"": 582, ""referrer"": ""instagram.com""}"
320,ana.souza@exemplo.com,6865fbd2-7c58-46b8-af09-52f2913c16ec,view,2023-08-14 06:18:34,/home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/profile"", ""duration"": 404, ""referrer"": ""google.com""}"
321,renata.lima@exemplo.com,c133f244-56f1-487f-b478-491620af5701,view,2023-01-31 03:36:16,/search,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/product/P001"", ""duration"": 340, ""referrer"": ""google.com""}"
322,samuel.pereira@exemplo.com,65ebf3cd-8745-4d08-bd8b-6655267887a2,logout,2024-04-04 14:16:43,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/help"", ""duration"": 43, ""referrer"": ""direct""}"
323,victor.oliveira@exemplo.com,d8b91bf2-772b-4099-85d8-a01e257e42b0,signup,2023-09-01 09:01:06,/product/P001,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/home"", ""duration"": 274, ""referrer"": ""facebook.com""}"
324,quintino.freitas@exemplo.com,e8695f7f-6a81-4869-9e58-c1bef8666810,purchase,2024-02-03 09:22:19,/checkout,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/help"", ""duration"": 555, ""referrer"": ""direct""}"
325,eduardo.araújo@exemplo.com,bc5db1a2-c83a-44fa-a036-aa6867fa7651,click,2023-03-20 21:34:14,/search,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/profile"", ""duration"": 543, ""referrer"": ""instagram.com""}"
326,renata.mendes@exemplo.com,61865a14-6fd5-44f9-b334-a1254d318168,click,2023-12-29 22:27:50,/product/P001,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/profile"", ""duration"": 230, ""referrer"": ""instagram.com""}"
327,fernanda.freitas@exemplo.com,95e956c3-6272-4731-adc0-ca64c81327b1,logout,2023-06-18 09:17:04,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/search"", ""duration"": 536, ""referrer"": ""facebook.com""}"
328,eduardo.barbosa@exemplo.com,f207d6d7-0ad5-4e7a-9812-b8eb4e0faa04,click,2023-01-13 10:53:23,/product/P001,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/product/P001"", ""duration"": 38, ""referrer"": ""instagram.com""}"
329,natalia.cardoso@exemplo.com,51e24f78-2fb3-4378-a07a-e11a8cc849ab,view,2024-01-01 19:39:33,/profile,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/search"", ""duration"": 497, ""referrer"": ""direct""}"
330,juliana.ribeiro@exemplo.com,ae406253-259d-4264-bf97-db1ed201904e,signup,2024-01-03 00:50:58,/home,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/home"", ""duration"": 391, ""referrer"": ""google.com""}"
331,renata.lima@exemplo.com,cf75a0b5-5ce5-4271-941a-11bb3ea475c0,signup,2023-01-06 02:17:00,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/home"", ""duration"": 206, ""referrer"": ""direct""}"
332,patricia.araújo@exemplo.com,e234ac32-264c-451b-92df-e27c99e10d9d,click,2023-11-05 14:28:48,/product/P001,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/checkout"", ""duration"": 104, ""referrer"": ""google.com""}"
333,gustavo.moreira@exemplo.com,0fbdb3e7-1646-4d44-b6a3-5b8a2da347d3,click,2023-06-30 06:49:10,/search,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/checkout"", ""duration"": 212, ""referrer"": ""google.com""}"
334,carla.oliveira@exemplo.com,488328dd-7999-4b81-804b-adc7df3e014d,signup,2023-12-31 18:27:11,/checkout,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/profile"", ""duration"": 599, ""referrer"": ""direct""}"
335,fernanda.oliveira@exemplo.com,06a8eff1-904b-4270-8319-6c2732326ab2,logout,2024-02-02 18:57:27,/checkout,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/checkout"", ""duration"": 211, ""referrer"": ""direct""}"
336,fernanda.freitas@exemplo.com,f8bcd345-36fb-405f-9ead-05f059f31f0b,view,2023-09-04 06:29:28,/help,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/search"", ""duration"": 238, ""referrer"": ""facebook.com""}"
337,juliana.mendes@exemplo.com,09451eb3-6651-41b3-a24e-cd400fb6bdc1,signup,2024-04-02 16:17:50,/product/P001,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/search"", ""duration"": 592, ""referrer"": ""instagram.com""}"
338,eduardo.souza@exemplo.com,7023c785-f1f6-4dab-9a3c-f428669ddc17,view,2023-05-13 21:19:47,/checkout,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/search"", ""duration"": 112, ""referrer"": ""google.com""}"
339,quintino.moreira@exemplo.com,94db3c18-63d7-473d-91c3-8f6b9720e6a1,click,2023-12-01 21:19:21,/home,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/checkout"", ""duration"": 52, ""referrer"": ""instagram.com""}"
340,bruno.lima@exemplo.com,6d0ba5a0-c3d8-4b68-a360-f1f913f95301,click,2023-09-03 00:18:56,/help,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/checkout"", ""duration"": 473, ""referrer"": ""instagram.com""}"
341,juliana.oliveira@exemplo.com,b72428c5-707e-4973-840f-03cf9738f16a,click,2023-09-02 05:21:57,/home,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/home"", ""duration"": 529, ""referrer"": ""facebook.com""}"
342,fernanda.martins@exemplo.com,928a7b0c-07b8-47f6-9c18-7333c956a7d9,purchase,2023-07-29 22:12:06,/help,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/help"", ""duration"": 542, ""referrer"": ""instagram.com""}"
343,renata.freitas@exemplo.com,66730d7c-ecb5-4824-a69d-4e56b7404209,purchase,2023-11-19 06:58:20,/product/P001,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/product/P001"", ""duration"": 47, ""referrer"": ""google.com""}"
344,diego.oliveira@exemplo.com,c47cd1b3-ec09-444a-aa25-a3938003bbf6,click,2023-01-20 12:05:23,/home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/help"", ""duration"": 112, ""referrer"": ""google.com""}"
345,eduardo.mendes@exemplo.com,a70d1914-c63b-4841-b463-b39c2dd16181,signup,2023-07-12 06:16:44,/product/P001,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/checkout"", ""duration"": 88, ""referrer"": ""facebook.com""}"
346,tatiana.almeida@exemplo.com,2fb2e0e6-fa18-4100-8336-de5a684d0cac,signup,2023-02-04 04:27:40,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/product/P001"", ""duration"": 566, ""referrer"": ""google.com""}"
347,renata.rocha@exemplo.com,3d6abf14-f76a-47e0-9972-49e13d65d00f,purchase,2023-10-01 04:12:55,/checkout,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/help"", ""duration"": 365, ""referrer"": ""facebook.com""}"
348,juliana.ribeiro@exemplo.com,0772cec8-63e9-428d-812b-84d365060b52,view,2024-03-14 20:37:58,/home,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/checkout"", ""duration"": 44, ""referrer"": ""google.com""}"
349,victor.oliveira@exemplo.com,7641300d-624f-456d-b23a-93a88a5ca649,signup,2023-04-10 20:05:13,/checkout,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/profile"", ""duration"": 416, ""referrer"": ""instagram.com""}"
350,fernanda.freitas@exemplo.com,631024bd-167a-4bee-b60e-a839ffc93e1f,purchase,2023-04-28 16:32:03,/help,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/profile"", ""duration"": 457, ""referrer"": ""facebook.com""}"
351,helena.fernandes@exemplo.com,2134bcad-0a13-44f1-ac3e-ba469599d3a2,view,2024-03-09 15:06:25,/search,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/profile"", ""duration"": 499, ""referrer"": ""direct""}"
352,tatiana.dias@exemplo.com,624c3d50-6454-432a-b06f-6500530512bf,view,2023-07-13 19:23:55,/product/P001,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/home"", ""duration"": 436, ""referrer"": ""direct""}"
353,patricia.cardoso@exemplo.com,f1e8bdb5-553c-469f-81e7-74226426ff10,click,2023-02-22 12:29:31,/help,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/home"", ""duration"": 272, ""referrer"": ""facebook.com""}"
354,tatiana.araújo@exemplo.com,3e3af03e-6655-4e1c-b581-b4cbf7b7355c,logout,2024-02-29 09:34:04,/checkout,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/product/P001"", ""duration"": 506, ""referrer"": ""facebook.com""}"
